ACRES,SQMILES,SE_PERCENT,FIPS,COUNTY,CODE,MEANING
55992.0907,84,32.41941642,17127,IL,0002,Cropland
12539.6523,19,71.383958,17127,IL,0003,Pasture (improved through cultural practices)
1544.176033,2,90.59723659,17127,IL,0004,Idle farmland
5963.388305,9,103.7259182,17127,IL,0011,"Cultural (business, residential, other intense human activity)"
12411.22653,19,60.67861544,17127,IL,0012,"Rights-of-way (improved road, railway, power line)"
50395.00086,76,31.72468363,17127,IL,0020,Forest
2298.982235,3,102.2382282,17127,IL,0022,Noncensus water
7151.816667,11,100,17127,IL,0023,Census water
11919.99706,18,71.64067932,17129,IL,0001,Agricultural land
145546.7102982714,218,20.28133341,17129,IL,0002,Cropland
5959.99853,9,101.3303228,17129,IL,0003,Pasture (improved through cultural practices)
5959.99853,9,101.3303228,17129,IL,0008,Windbreak\/Shelterbelt
17311.05788,26,56.33271084,17129,IL,0020,Forest
288268.8411364018,432,14.34912825,17131,IL,0002,Cropland
11919.99706,18,71.64067932,17131,IL,0003,Pasture (improved through cultural practices)
11249.34227,17,71.7679554,17131,IL,0004,Idle farmland
11477.1229,17,68.77151927,17131,IL,0011,"Cultural (business, residential, other intense human activity)"
32560.60221,49,38.58001349,17131,IL,0020,Forest
166724.107,250,18.96840498,17133,IL,0002,Cropland
29751.37198,45,45.39725662,17133,IL,0011,"Cultural (business, residential, other intense human activity)"
1754.877512,3,95.19197132,17133,IL,0012,"Rights-of-way (improved road, railway, power line)"
35812.46722,54,39.71879408,17133,IL,0020,Forest
929.5624599,1,97.7117,17133,IL,0022,Noncensus water
353714.8777373215,531,12.82614414,17135,IL,0002,Cropland
11395.34041,17,69.19236972,17135,IL,0003,Pasture (improved through cultural practices)
11676.44021,18,58.71809662,17135,IL,0011,"Cultural (business, residential, other intense human activity)"
14011.31321,21,59.44762119,17135,IL,0012,"Rights-of-way (improved road, railway, power line)"
67033.08462,101,27.51323433,17135,IL,0020,Forest
10.24542392,0,94.24495399,17135,IL,0022,Noncensus water
12074.89911,18,75.99781048,17135,IL,0023,Census water
254180.8826916388,381,15.3384012,17137,IL,0002,Cropland
26115.26389,39,48.56649177,17137,IL,0003,Pasture (improved through cultural practices)
5959.99853,9,101.3303228,17137,IL,0010,Developed
11919.99706,18,71.64067932,17137,IL,0011,"Cultural (business, residential, other intense human activity)"
11919.99706,18,71.64067932,17137,IL,0012,"Rights-of-way (improved road, railway, power line)"
38612.63803,58,38.51570027,17137,IL,0020,Forest
5959.99853,9,101.3303228,17139,IL,0001,Agricultural land
197154.5465522617,296,17.51455015,17139,IL,0002,Cropland
11919.99706,18,71.64067932,17139,IL,0011,"Cultural (business, residential, other intense human activity)"
5165.493222,8,96.80438714,17139,IL,0020,Forest
7131.709747,11,79.37554568,17139,IL,0023,Census water
5959.99853,9,101.3303228,17141,IL,0001,Agricultural land
338503.3021267519,508,13.30970891,17141,IL,0002,Cropland
55421.28133,83,32.81127866,17141,IL,0003,Pasture (improved through cultural practices)
1325.769196,2,107.6280721,17141,IL,0010,Developed
49102.85094,74,34.22548596,17141,IL,0011,"Cultural (business, residential, other intense human activity)"
8882.613597,13,73.86996094,17141,IL,0012,"Rights-of-way (improved road, railway, power line)"
45493.44629,68,33.02335213,17141,IL,0020,Forest
218667.7595,328,16.59712185,17143,IL,0002,Cropland
17879.99559,27,58.48564898,17143,IL,0003,Pasture (improved through cultural practices)
394.6179183,1,88.39592836,17143,IL,0010,Developed
39367.06223,59,38.91283069,17143,IL,0011,"Cultural (business, residential, other intense human activity)"
31708.4968,48,42.97576144,17143,IL,0012,"Rights-of-way (improved road, railway, power line)"
67336.96031,101,28.44180677,17143,IL,0020,Forest
14810.49488,22,57.98855141,17143,IL,0023,Census water
153557.2488570182,230,19.69383516,17145,IL,0002,Cropland
8087.810018,12,79.40804274,17145,IL,0003,Pasture (improved through cultural practices)
19375.46267,29,55.76848501,17145,IL,0011,"Cultural (business, residential, other intense human activity)"
17325.33229,26,60.68276558,17145,IL,0012,"Rights-of-way (improved road, railway, power line)"
5642.374771,8,108.1926807,17145,IL,0017,Wetland
42340.83537,64,36.14467602,17145,IL,0020,Forest
14720.8566,22,62.45804497,17145,IL,0023,Census water
244359.9397242011,367,15.7305172,17147,IL,0002,Cropland
5959.99853,9,101.3303228,17147,IL,0003,Pasture (improved through cultural practices)
5959.99853,9,101.3303228,17147,IL,0011,"Cultural (business, residential, other intense human activity)"
5959.99853,9,101.3303228,17147,IL,0012,"Rights-of-way (improved road, railway, power line)"
6501.639105,10,98.67936355,17147,IL,0020,Forest
5409.878673,8,100,17147,IL,0023,Census water
11919.99706,18,71.64067932,17149,IL,0001,Agricultural land
341270.7768160663,512,13.20580508,17149,IL,0002,Cropland
34662.29706,52,40.14127024,17149,IL,0003,Pasture (improved through cultural practices)
5987.681976,9,87.00478891,17149,IL,0004,Idle farmland
17350.65412,26,55.66121848,17149,IL,0011,"Cultural (business, residential, other intense human activity)"
1157.604958,2,88.39592836,17149,IL,0012,"Rights-of-way (improved road, railway, power line)"
110857.2525517633,166,21.50699981,17149,IL,0020,Forest
6724.350389,10,82.85463733,17149,IL,0022,Noncensus water
3561.117002,5,101.3303228,17149,IL,0023,Census water
33031.31194,50,42.21456143,17151,IL,0002,Cropland
24159.99107,36,51.57699889,17151,IL,0003,Pasture (improved through cultural practices)
2133.260766,3,81.58308469,17151,IL,0004,Idle farmland
305.7879012,0,101.0888735,17151,IL,0012,"Rights-of-way (improved road, railway, power line)"
169626.9455997432,254,13.8013156,17151,IL,0020,Forest
1032.449357,2,72.91380387,17151,IL,0022,Noncensus water
65314.72427,98,30.52915113,17153,IL,0002,Cropland
11289.90822,17,64.44832132,17153,IL,0003,Pasture (improved through cultural practices)
3171.737693,5,68.42750535,17153,IL,0004,Idle farmland
6269.826152,9,102.2382282,17153,IL,0011,"Cultural (business, residential, other intense human activity)"
55636.27421,83,30.75004974,17153,IL,0020,Forest
3134.913076,5,102.2382282,17153,IL,0022,Noncensus water
71617.78629,107,28.89641985,17155,IL,0002,Cropland
4867.100323,7,67.33918832,17155,IL,0004,Idle farmland
7449.998162,11,83.55326441,17155,IL,0011,"Cultural (business, residential, other intense human activity)"
6118.196886,9,100.3224,17155,IL,0017,Wetland
21973.6178,33,48.9647681,17155,IL,0020,Forest
5409.878673,8,100,17155,IL,0023,Census water
217752.4526265469,327,16.10374973,17157,IL,0002,Cropland
12233.21446,18,72.81771845,17157,IL,0003,Pasture (improved through cultural practices)
5963.388305,9,103.7259182,17157,IL,0004,Idle farmland
35515.38242,53,40.0205752,17157,IL,0011,"Cultural (business, residential, other intense human activity)"
370.314487,1,103.7259182,17157,IL,0012,"Rights-of-way (improved road, railway, power line)"
5963.388305,9,103.7259182,17157,IL,0017,Wetland
89369.61622,134,24.3452653,17157,IL,0020,Forest
2572.14488,4,100.983677,17157,IL,0022,Noncensus water
3218.545986,5,108.1926807,17157,IL,0023,Census water
158090.1609602867,237,19.44051683,17159,IL,0002,Cropland
5985.530367,9,101.6911246,17159,IL,0003,Pasture (improved through cultural practices)
5985.530367,9,101.6911246,17159,IL,0011,"Cultural (business, residential, other intense human activity)"
4990.871643,7,95.19197132,17159,IL,0012,"Rights-of-way (improved road, railway, power line)"
42656.6581,64,36.70789708,17159,IL,0020,Forest
155530.0164557142,233,19.48906144,17161,IL,0002,Cropland
23839.99412,36,50.64250426,17161,IL,0003,Pasture (improved through cultural practices)
54533.413,82,33.20400219,17161,IL,0011,"Cultural (business, residential, other intense human activity)"
11919.99706,18,71.64067932,17161,IL,0012,"Rights-of-way (improved road, railway, power line)"
1365.134206,2,107.6280721,17161,IL,0017,Wetland
41181.59696,62,34.81212079,17161,IL,0020,Forest
12172.22701,18,62.92943636,17161,IL,0023,Census water
210382.6894353463,316,16.7656388,17163,IL,0002,Cropland
1840.047803,3,101.6911246,17163,IL,0003,Pasture (improved through cultural practices)
5985.530367,9,101.6911246,17163,IL,0004,Idle farmland
5985.530367,9,101.6911246,17163,IL,0010,Developed
76465.11075,115,28.53040079,17163,IL,0011,"Cultural (business, residential, other intense human activity)"
39970.72902,60,37.93872824,17163,IL,0012,"Rights-of-way (improved road, railway, power line)"
10780.67888,16,70.16264532,17163,IL,0017,Wetland
65674.17452,99,28.2582853,17163,IL,0020,Forest
2246.940553,3,79.77781344,17163,IL,0022,Noncensus water
17956.5911,27,58.65746026,17163,IL,0023,Census water
137564.1740047159,206,21.03044384,17165,IL,0002,Cropland
17569.15138,26,60.66237908,17165,IL,0010,Developed
24159.99107,36,51.57699889,17165,IL,0011,"Cultural (business, residential, other intense human activity)"
10593.22029,16,70.76834676,17165,IL,0012,"Rights-of-way (improved road, railway, power line)"
82685.99956,124,23.4999557,17165,IL,0020,Forest
4398.711609,7,57.23467406,17165,IL,0022,Noncensus water
1896.375371,3,103.7259182,17165,IL,0023,Census water
11919.99706,18,71.64067932,17167,IL,0001,Agricultural land
402577.3505444453,604,12.17870579,17167,IL,0002,Cropland
35759.99118,54,41.33709399,17167,IL,0003,Pasture (improved through cultural practices)
5959.99853,9,101.3303228,17167,IL,0008,Windbreak\/Shelterbelt
17879.99559,27,58.48564898,17167,IL,0011,"Cultural (business, residential, other intense human activity)"
17879.99559,27,58.48564898,17167,IL,0012,"Rights-of-way (improved road, railway, power line)"
44923.67254,67,36.10983523,17167,IL,0020,Forest
4181.917362,6,100,17167,IL,0022,Noncensus water
5409.878673,8,100,17167,IL,0023,Census water
5656.163765,8,101.3303228,17169,IL,0001,Agricultural land
163010.9551221438,245,19.03471284,17169,IL,0002,Cropland
16551.09345,25,57.21730177,17169,IL,0003,Pasture (improved through cultural practices)
8780.224254,13,53.75223267,17169,IL,0004,Idle farmland
114780.2803028773,172,21.29224874,17169,IL,0020,Forest
959.0233387,1,92.11253117,17169,IL,0022,Noncensus water
111740.0543539103,168,23.07316551,17171,IL,0002,Cropland
27353.23283,41,47.54109376,17171,IL,0003,Pasture (improved through cultural practices)
11919.99706,18,71.64067932,17171,IL,0017,Wetland
3594.16795,5,61.28928386,17171,IL,0020,Forest
11971.06073,18,71.8734613,17173,IL,0001,Agricultural land
378443.1332008796,568,12.37865728,17173,IL,0002,Cropland
30961.63151,46,44.8041758,17173,IL,0003,Pasture (improved through cultural practices)
2571.240193,4,101.6911246,17173,IL,0004,Idle farmland
6499.259059,10,95.19197132,17173,IL,0011,"Cultural (business, residential, other intense human activity)"
17956.5911,27,58.65746026,17173,IL,0012,"Rights-of-way (improved road, railway, power line)"
51615.633,77,31.45619297,17173,IL,0020,Forest
158003.0208028087,237,19.57025623,17175,IL,0002,Cropland
11919.99706,18,71.64067932,17175,IL,0003,Pasture (improved through cultural practices)
7151.082342,11,87.77838353,17175,IL,0020,Forest
11563.60107,17,71.67471738,17177,IL,0001,Agricultural land
294156.9994,441,14.32836363,17177,IL,0002,Cropland
11919.99706,18,71.64067932,17177,IL,0003,Pasture (improved through cultural practices)
4469.998897,7,101.3303228,17177,IL,0004,Idle farmland
11919.99706,18,71.64067932,17177,IL,0011,"Cultural (business, residential, other intense human activity)"
5959.99853,9,101.3303228,17177,IL,0012,"Rights-of-way (improved road, railway, power line)"
23297.49679,35,48.28608281,17177,IL,0020,Forest
333857.7216,501,13.40203451,17179,IL,0002,Cropland
5959.99853,9,101.3303228,17179,IL,0003,Pasture (improved through cultural practices)
5959.99853,9,101.3303228,17179,IL,0004,Idle farmland
5959.99853,9,101.3303228,17179,IL,0010,Developed
34476.55687,52,39.86685573,17179,IL,0011,"Cultural (business, residential, other intense human activity)"
5959.99853,9,101.3303228,17179,IL,0012,"Rights-of-way (improved road, railway, power line)"
16289.17775,24,50.73718927,17179,IL,0020,Forest
5409.878673,8,100,17179,IL,0023,Census water
10435.92953,16,73.99727118,17181,IL,0001,Agricultural land
55087.05346,83,32.85546781,17181,IL,0002,Cropland
14513.78861,22,56.48395349,17181,IL,0003,Pasture (improved through cultural practices)
48.13387612,0,106.7317351,17181,IL,0004,Idle farmland
11904.57934,18,74.84480359,17181,IL,0011,"Cultural (business, residential, other intense human activity)"
18201.02632,27,52.36207294,17181,IL,0012,"Rights-of-way (improved road, railway, power line)"
122667.7197700228,184,18.38177147,17181,IL,0020,Forest
2961.877813,4,73.25138414,17181,IL,0022,Noncensus water
5963.388305,9,103.7259182,17181,IL,0023,Census water
490890.2155,736,10.99149165,17183,IL,0002,Cropland
11919.99706,18,71.64067932,17183,IL,0003,Pasture (improved through cultural practices)
11919.99706,18,71.64067932,17183,IL,0010,Developed
10393.3003,16,69.12596315,17183,IL,0011,"Cultural (business, residential, other intense human activity)"
1972.905106,3,87.77838353,17183,IL,0012,"Rights-of-way (improved road, railway, power line)"
46696.57568,70,32.82935335,17183,IL,0020,Forest
4467.894982,7,72.55312073,17183,IL,0022,Noncensus water
5409.878673,8,100,17183,IL,0023,Census water
143315.0371533363,215,20.5385814,17185,IL,0002,Cropland
7019.510046,11,95.19197132,17185,IL,0003,Pasture (improved through cultural practices)
337.6916522,1,101.6911246,17185,IL,0020,Forest
263478.0295154066,395,15.11278864,17187,IL,0002,Cropland
29799.99265,45,45.28927576,17187,IL,0003,Pasture (improved through cultural practices)
2979.999265,4,101.3303228,17187,IL,0004,Idle farmland
11919.99706,18,71.64067932,17187,IL,0011,"Cultural (business, residential, other intense human activity)"
27110.39063,41,44.2009668,17187,IL,0020,Forest
878.1568891,1,98.67936355,17187,IL,0022,Noncensus water
283185.6564560366,425,14.35524652,17189,IL,0002,Cropland
5985.530367,9,101.6911246,17189,IL,0003,Pasture (improved through cultural practices)
5985.530367,9,101.6911246,17189,IL,0011,"Cultural (business, residential, other intense human activity)"
9614.748309,14,71.90278062,17189,IL,0012,"Rights-of-way (improved road, railway, power line)"
39289.8996,59,35.97333721,17189,IL,0020,Forest
286744.5333165015,430,14.23644371,17191,IL,0002,Cropland
42257.97605,63,37.81118712,17191,IL,0003,Pasture (improved through cultural practices)
2614.114547,4,101.6911246,17191,IL,0004,Idle farmland
161.9858415,0,100,17191,IL,0007,Maintained wildlife opening
23942.12147,36,50.77547879,17191,IL,0011,"Cultural (business, residential, other intense human activity)"
5985.530367,9,101.6911246,17191,IL,0012,"Rights-of-way (improved road, railway, power line)"
98016.13745,147,23.77773247,17191,IL,0020,Forest
228595.0379933666,343,15.9732094,17193,IL,0002,Cropland
11926.77661,18,73.24973619,17193,IL,0003,Pasture (improved through cultural practices)
11926.77661,18,73.24973619,17193,IL,0011,"Cultural (business, residential, other intense human activity)"
11731.28696,18,64.57408021,17193,IL,0012,"Rights-of-way (improved road, railway, power line)"
47637.43631,71,34.77442576,17193,IL,0020,Forest
3101.623437,5,75.14709001,17193,IL,0022,Noncensus water
14303.63333,21,67.41998625,17193,IL,0023,Census water
5959.99853,9,101.3303228,17195,IL,0001,Agricultural land
369504.791,554,12.6921705,17195,IL,0002,Cropland
12078.19542,18,71.29267509,17195,IL,0003,Pasture (improved through cultural practices)
2979.999265,4,101.3303228,17195,IL,0004,Idle farmland
7973.560722,12,78.96237839,17195,IL,0011,"Cultural (business, residential, other intense human activity)"
284.2045601,0,107.6280721,17195,IL,0012,"Rights-of-way (improved road, railway, power line)"
23685.37318,36,45.210565,17195,IL,0020,Forest
5959.99853,9,101.3303228,17197,IL,0001,Agricultural land
200299.4914853326,300,17.33225082,17197,IL,0002,Cropland
7239.08,11,61.23724357,17197,IL,0003,Pasture (improved through cultural practices)
7424.963159,11,76.45917513,17197,IL,0004,Idle farmland
