countyID,countyName,state,size,2022 gdp (1000s),,,,,,,,
22113,Vermilion Parish,LA,1538," 1,319,736 ",,,,,LA,Grant Parish,Grant,"437,946"
22115,Vernon Parish,LA,1342," 2,044,156 ",,,,,LA,Iberia Parish,Iberia,"2,633,763"
22117,Washington Parish,LA,676," 1,020,912 ",,,,,LA,Iberville Parish,Iberville,"2,184,870"
22119,Webster Parish,LA,615," 1,115,465 ",,,,,LA,Jackson Parish,Jackson,"473,408"
22121,West Baton Rouge Parish,LA,204," 1,707,766 ",,,,,LA,Jefferson Parish,Jefferson,"23,989,257"
22123,West Carroll Parish,LA,360," 167,866 ",,,,,LA,Jefferson Davis Parish,Jefferson Davis,"772,006"
22125,West Feliciana Parish,LA,426," 959,323 ",,,,,LA,Lafayette Parish,Lafayette,"14,294,888"
22127,Winn Parish,LA,957," 531,077 ",,,,,LA,Lafourche Parish,Lafourche,"3,781,568"
23001,Androscoggin County,ME,497," 4,975,728 ",,,,,LA,LaSalle Parish,LaSalle,"419,832"
23003,Aroostook County,ME,6829," 2,633,769 ",,,,,LA,Lincoln Parish,Lincoln,"1,990,618"
23005,Cumberland County,ME,1217," 25,706,204 ",,,,,LA,Livingston Parish,Livingston,"3,136,007"
23007,Franklin County,ME,1744," 1,085,180 ",,,,,LA,Madison Parish,Madison,"304,358"
23009,Hancock County,ME,2351," 2,694,161 ",,,,,LA,Morehouse Parish,Morehouse,"524,454"
23011,Kennebec County,ME,951," 6,281,131 ",,,,,LA,Natchitoches Parish,Natchitoches,"1,548,969"
23013,Knox County,ME,1142," 2,010,661 ",,,,,LA,Orleans Parish,Orleans,"22,936,957"
23015,Lincoln County,ME,700," 1,333,169 ",,,,,LA,Ouachita Parish,Ouachita,"7,073,915"
23017,Oxford County,ME,2175," 1,800,279 ",,,,,LA,Plaquemines Parish,Plaquemines,"2,248,924"
23019,Penobscot County,ME,3556," 7,141,018 ",,,,,LA,Pointe Coupee Parish,Pointe Coupee,"788,377"
23021,Piscataquis County,ME,4378," 602,110 ",,,,,LA,Rapides Parish,Rapides,"5,578,425"
23023,Sagadahoc County,ME,370," 2,369,611 ",,,,,LA,Red River Parish,Red River,"621,549"
23025,Somerset County,ME,4096," 1,757,724 ",,,,,LA,Richland Parish,Richland,"644,102"
23027,Waldo County,ME,853," 1,536,413 ",,,,,LA,Sabine Parish,Sabine,"960,989"
23029,Washington County,ME,3255," 1,070,328 ",,,,,LA,St. Bernard Parish,St. Bernard,"1,150,352"
23031,York County,ME,1271," 9,451,612 ",,,,,LA,St. Charles Parish,St. Charles,"6,858,830"
24001,Allegany County,MD,430," 2,708,986 ",,,,,LA,St. Helena Parish,St. Helena,"190,146"
24003,Anne Arundel County,MD,588," 51,814,364 ",,,,,LA,St. James Parish,St. James,"1,980,326"
24005,Baltimore County,MD,682," 54,869,055 ",,,,,LA,St. John the Baptist Parish,St. John the Baptist,"2,337,058"
24009,Calvert County,MD,345," 4,172,196 ",,,,,LA,St. Landry Parish,St. Landry,"2,266,361"
24011,Caroline County,MD,326," 1,247,049 ",,,,,LA,St. Martin Parish,St. Martin,"1,314,766"
24013,Carroll County,MD,452," 6,285,057 ",,,,,LA,St. Mary Parish,St. Mary,"2,603,126"
24015,Cecil County,MD,418," 5,055,208 ",,,,,LA,St. Tammany Parish,St. Tammany,"12,632,480"
24017,Charles County,MD,643," 5,884,327 ",,,,,LA,Tangipahoa Parish,Tangipahoa,"4,299,158"
24019,Dorchester County,MD,983," 1,392,173 ",,,,,LA,Tensas Parish,Tensas,"106,087"
24021,Frederick County,MD,667," 14,379,015 ",,,,,LA,Terrebonne Parish,Terrebonne,"5,031,608"
24023,Garrett County,MD,656," 1,244,145 ",,,,,LA,Union Parish,Union,"517,397"
24025,Harford County,MD,527," 13,275,589 ",,,,,LA,Vermilion Parish,Vermilion,"1,319,736"
24027,Howard County,MD,254," 28,625,939 ",,,,,LA,Vernon Parish,Vernon,"2,044,156"
24029,Kent County,MD,414," 896,847 ",,,,,LA,Washington Parish,Washington,"1,020,912"
24031,Montgomery County,MD,506," 93,746,007 ",,,,,LA,Webster Parish,Webster,"1,115,465"
24033,Prince George's County,MD,499," 47,313,611 ",,,,,LA,West Baton Rouge Parish,West Baton Rouge,"1,707,766"
24035,Queen Anne's County,MD,510," 1,970,524 ",,,,,LA,West Carroll Parish,West Carroll,"167,866"
24037,St. Mary's County,MD,765," 7,671,853 ",,,,,LA,West Feliciana Parish,West Feliciana,"959,323"
24039,Somerset County,MD,611," 981,077 ",,,,,LA,Winn Parish,Winn,"531,077"
24041,Talbot County,MD,477," 1,993,065 ",,,,,, County,,
24043,Washington County,MD,468," 7,150,408 ",,,,,,Maine County,Maine,"72,413,523"
24045,Wicomico County,MD,400," 5,439,581 ",,,,,ME,Androscoggin County,Androscoggin,"4,975,728"
24047,Worcester County,MD,695," 2,994,254 ",,,,,ME,Aroostook County,Aroostook,"2,633,769"
24510,Baltimore city,MD,92,"51,194,064",,,,,ME,Cumberland County,Cumberland,"25,706,204"
25001,Barnstable County,MA,1306," 13,771,725 ",,,,,ME,Franklin County,Franklin,"1,085,180"
25003,Berkshire County,MA,946," 6,927,750 ",,,,,ME,Hancock County,Hancock,"2,694,161"
25005,Bristol County,MA,691," 27,281,600 ",,,,,ME,Kennebec County,Kennebec,"6,281,131"
25007,Dukes County,MA,491," 1,453,109 ",,,,,ME,Knox County,Knox,"2,010,661"
25009,Essex County,MA,829," 47,094,918 ",,,,,ME,Lincoln County,Lincoln,"1,333,169"
25011,Franklin County,MA,725," 2,835,214 ",,,,,ME,Oxford County,Oxford,"1,800,279"
25013,Hampden County,MA,634," 23,213,480 ",,,,,ME,Penobscot County,Penobscot,"7,141,018"
25015,Hampshire County,MA,545," 7,702,689 ",,,,,ME,Piscataquis County,Piscataquis,"602,110"
25017,Middlesex County,MA,848," 190,978,324 ",,,,,ME,Sagadahoc County,Sagadahoc,"2,369,611"
25019,Nantucket County,MA,303," 1,384,714 ",,,,,ME,Somerset County,Somerset,"1,757,724"
25021,Norfolk County,MA,444," 57,045,702 ",,,,,ME,Waldo County,Waldo,"1,536,413"
25023,Plymouth County,MA,1093," 26,619,904 ",,,,,ME,Washington County,Washington,"1,070,328"
25025,Suffolk County,MA,120," 151,982,653 ",,,,,ME,York County,York,"9,451,612"
25027,Worcester County,MA,1579," 46,308,136 ",,,,,, County,,
26001,Alcona County,MI,1791," 233,463 ",,,,,,Maryland County,Maryland,"412,282,552"
26003,Alger County,MI,5044," 252,795 ",,,,,MD,Allegany County,Allegany,"2,708,986"
26005,Allegan County,MI,1834," 4,923,836 ",,,,,MD,Anne Arundel County,Anne Arundel,"51,814,364"
26007,Alpena County,MI,1695," 1,113,501 ",,,,,MD,Baltimore County,Baltimore,"54,869,055"
26009,Antrim County,MI,602," 643,281 ",,,,,MD,Calvert County,Calvert,"4,172,196"
26011,Arenac County,MI,681," 438,604 ",,,,,MD,Caroline County,Caroline,"1,247,049"
26013,Baraga County,MI,1069," 287,701 ",,,,,MD,Carroll County,Carroll,"6,285,057"
26015,Barry County,MI,577," 1,529,010 ",,,,,MD,Cecil County,Cecil,"5,055,208"
26017,Bay County,MI,631," 3,851,098 ",,,,,MD,Charles County,Charles,"5,884,327"
26019,Benzie County,MI,860," 545,233 ",,,,,MD,Dorchester County,Dorchester,"1,392,173"
26021,Berrien County,MI,1581," 7,380,206 ",,,,,MD,Frederick County,Frederick,"14,379,015"
26023,Branch County,MI,520," 1,402,866 ",,,,,MD,Garrett County,Garrett,"1,244,145"
26025,Calhoun County,MI,718," 6,984,617 ",,,,,MD,Harford County,Harford,"13,275,589"
26027,Cass County,MI,509," 1,227,885 ",,,,,MD,Howard County,Howard,"28,625,939"
26029,Charlevoix County,MI,1391," 1,330,806 ",,,,,MD,Kent County,Kent,"896,847"
26031,Cheboygan County,MI,885," 652,297 ",,,,,MD,Montgomery County,Montgomery,"93,746,007"
26033,Chippewa County,MI,2698," 1,178,825 ",,,,,MD,Prince George's County,Prince George's,"47,313,611"
26035,Clare County,MI,575," 1,134,928 ",,,,,MD,Queen Anne's County,Queen Anne's,"1,970,524"
26037,Clinton County,MI,575," 2,378,667 ",,,,,MD,St. Mary's County,St. Mary's,"7,671,853"
26039,Crawford County,MI,563," 443,867 ",,,,,MD,Somerset County,Somerset,"981,077"
26041,Delta County,MI,1992," 1,186,844 ",,,,,MD,Talbot County,Talbot,"1,993,065"
26043,Dickinson County,MI,777," 1,350,278 ",,,,,MD,Washington County,Washington,"7,150,408"
26045,Eaton County,MI,579," 5,936,643 ",,,,,MD,Wicomico County,Wicomico,"5,439,581"
26047,Emmet County,MI,882," 1,922,925 ",,,,,MD,Worcester County,Worcester,"2,994,254"
26049,Genesee County,MI,649," 15,582,622 ",,,,,MD,Baltimore City County,Baltimore City,"51,194,064"
26051,Gladwin County,MI,516," 476,949 ",,,,,, County,,
26053,Gogebic County,MI,1477," 483,073 ",,,,,,Massachusetts County,Massachusetts,"604,357,731"
26055,Grand Traverse County,MI,601," 5,464,037 ",,,,,MA,Barnstable County,Barnstable,"13,771,725"
26057,Gratiot County,MI,572," 1,501,799 ",,,,,MA,Berkshire County,Berkshire,"6,927,750"
26059,Hillsdale County,MI,607," 1,855,473 ",,,,,MA,Bristol County,Bristol,"27,281,600"
26061,Houghton County,MI,1502," 1,184,480 ",,,,,MA,Dukes County,Dukes,"1,453,109"
26063,Huron County,MI,2137," 1,477,755 ",,,,,MA,Essex County,Essex,"47,094,918"
26065,Ingham County,MI,561," 18,414,382 ",,,,,MA,Franklin County,Franklin,"2,835,214"
26067,Ionia County,MI,580," 1,735,884 ",,,,,MA,Hampden County,Hampden,"23,213,480"
26069,Iosco County,MI,1891," 948,081 ",,,,,MA,Hampshire County,Hampshire,"7,702,689"
26071,Iron County,MI,1211," 319,833 ",,,,,MA,Middlesex County,Middlesex,"190,978,324"
26073,Isabella County,MI,578," 2,483,611 ",,,,,MA,Nantucket County,Nantucket,"1,384,714"
26075,Jackson County,MI,724," 6,764,879 ",,,,,MA,Norfolk County,Norfolk,"57,045,702"
26077,Kalamazoo County,MI,580," 16,352,859 ",,,,,MA,Plymouth County,Plymouth,"26,619,904"
26079,Kalkaska County,MI,571," 591,612 ",,,,,MA,Suffolk County,Suffolk,"151,982,653"
26081,Kent County,MI,872," 45,773,477 ",,,,,MA,Worcester County,Worcester,"46,308,136"
26083,Keweenaw County,MI,6060," 56,730 ",,,,,, County,,
26085,Lake County,MI,575," 219,698 ",,,,,,Michigan County,Michigan,"539,898,171"
26087,Lapeer County,MI,663," 2,273,132 ",,,,,MI,Alcona County,Alcona,"233,463"
26089,Leelanau County,MI,2533," 836,415 ",,,,,MI,Alger County,Alger,"252,795"
26091,Lenawee County,MI,761," 3,281,154 ",,,,,MI,Allegan County,Allegan,"4,923,836"
26093,Livingston County,MI,585," 7,639,351 ",,,,,MI,Alpena County,Alpena,"1,113,501"
26095,Luce County,MI,1912," 157,490 ",,,,,MI,Antrim County,Antrim,"643,281"
26097,Mackinac County,MI,2101," 484,095 ",,,,,MI,Arenac County,Arenac,"438,604"
26099,Macomb County,MI,570," 41,541,466 ",,,,,MI,Baraga County,Baraga,"287,701"
26101,Manistee County,MI,1281," 852,715 ",,,,,MI,Barry County,Barry,"1,529,010"
26103,Marquette County,MI,3427," 2,766,215 ",,,,,MI,Bay County,Bay,"3,851,098"
26105,Mason County,MI,1242," 1,000,565 ",,,,,MI,Benzie County,Benzie,"545,233"
26107,Mecosta County,MI,571," 1,244,293 ",,,,,MI,Berrien County,Berrien,"7,380,206"
26109,Menominee County,MI,1338," 718,458 ",,,,,MI,Branch County,Branch,"1,402,866"
26111,Midland County,MI,528," 5,978,041 ",,,,,MI,Calhoun County,Calhoun,"6,984,617"
26113,Missaukee County,MI,574," 437,331 ",,,,,MI,Cass County,Cass,"1,227,885"
26115,Monroe County,MI,680," 5,708,370 ",,,,,MI,Charlevoix County,Charlevoix,"1,330,806"
26117,Montcalm County,MI,721," 1,595,649 ",,,,,MI,Cheboygan County,Cheboygan,"652,297"
26119,Montmorency County,MI,562," 241,287 ",,,,,MI,Chippewa County,Chippewa,"1,178,825"
26121,Muskegon County,MI,1459," 6,229,824 ",,,,,MI,Clare County,Clare,"1,134,928"
26123,Newaygo County,MI,861," 1,393,394 ",,,,,MI,Clinton County,Clinton,"2,378,667"
26125,Oakland County,MI,908," 112,082,079 ",,,,,MI,Crawford County,Crawford,"443,867"
26127,Oceana County,MI,1307," 619,532 ",,,,,MI,Delta County,Delta,"1,186,844"
26129,Ogemaw County,MI,575," 549,797 ",,,,,MI,Dickinson County,Dickinson,"1,350,278"
26131,Ontonagon County,MI,3741," 134,539 ",,,,,MI,Eaton County,Eaton,"5,936,643"
26133,Osceola County,MI,573," 755,510 ",,,,,MI,Emmet County,Emmet,"1,922,925"
26135,Oscoda County,MI,572," 210,770 ",,,,,MI,Genesee County,Genesee,"15,582,622"
26137,Otsego County,MI,526," 1,049,710 ",,,,,MI,Gladwin County,Gladwin,"476,949"
26139,Ottawa County,MI,1632," 16,840,293 ",,,,,MI,Gogebic County,Gogebic,"483,073"
26141,Presque Isle County,MI,2573," 346,849 ",,,,,MI,Grand Traverse County,Grand Traverse,"5,464,037"
26143,Roscommon County,MI,580," 617,884 ",,,,,MI,Gratiot County,Gratiot,"1,501,799"
26145,Saginaw County,MI,816," 8,854,522 ",,,,,MI,Hillsdale County,Hillsdale,"1,855,473"
26147,St. Clair County,MI,833," 5,721,083 ",,,,,MI,Houghton County,Houghton,"1,184,480"
26149,St. Joseph County,MI,521," 2,166,807 ",,,,,MI,Huron County,Huron,"1,477,755"
26151,Sanilac County,MI,1591," 1,202,993 ",,,,,MI,Ingham County,Ingham,"18,414,382"
26153,Schoolcraft County,MI,1884," 253,121 ",,,,,MI,Ionia County,Ionia,"1,735,884"
26155,Shiawassee County,MI,541," 1,729,620 ",,,,,MI,Iosco County,Iosco,"948,081"
26157,Tuscola County,MI,914," 1,343,494 ",,,,,MI,Iron County,Iron,"319,833"
26159,Van Buren County,MI,1090," 2,680,416 ",,,,,MI,Isabella County,Isabella,"2,483,611"
26161,Washtenaw County,MI,723," 26,780,892 ",,,,,MI,Jackson County,Jackson,"6,764,879"
26163,Wayne County,MI,672," 100,266,092 ",,,,,MI,Kalamazoo County,Kalamazoo,"16,352,859"
26165,Wexford County,MI,576," 1,346,697 ",,,,,MI,Kalkaska County,Kalkaska,"591,612"
27001,Aitkin County,MN,1995," 501,559 ",,,,,MI,Kent County,Kent,"45,773,477"
27003,Anoka County,MN,446," 15,446,761 ",,,,,MI,Keweenaw County,Keweenaw,"56,730"
27005,Becker County,MN,1445," 1,435,298 ",,,,,MI,Lake County,Lake,"219,698"
27007,Beltrami County,MN,3056," 1,854,419 ",,,,,MI,Lapeer County,Lapeer,"2,273,132"
27009,Benton County,MN,413," 1,796,943 ",,,,,MI,Leelanau County,Leelanau,"836,415"
27011,Big Stone County,MN,528," 239,782 ",,,,,MI,Lenawee County,Lenawee,"3,281,154"
27013,Blue Earth County,MN,766," 4,070,244 ",,,,,MI,Livingston County,Livingston,"7,639,351"
27015,Brown County,MN,619," 1,414,890 ",,,,,MI,Luce County,Luce,"157,490"
27017,Carlton County,MN,875," 1,385,328 ",,,,,MI,Mackinac County,Mackinac,"484,095"
27019,Carver County,MN,376," 5,740,656 ",,,,,MI,Macomb County,Macomb,"41,541,466"
27021,Cass County,MN,2414," 1,067,253 ",,,,,MI,Manistee County,Manistee,"852,715"
27023,Chippewa County,MN,588," 590,461 ",,,,,MI,Marquette County,Marquette,"2,766,215"
27025,Chisago County,MN,443," 1,644,266 ",,,,,MI,Mason County,Mason,"1,000,565"
27027,Clay County,MN,1053," 2,149,577 ",,,,,MI,Mecosta County,Mecosta,"1,244,293"
27029,Clearwater County,MN,1030," 307,082 ",,,,,MI,Menominee County,Menominee,"718,458"
27031,Cook County,MN,3339," 254,037 ",,,,,MI,Midland County,Midland,"5,978,041"
27033,Cottonwood County,MN,649," 692,076 ",,,,,MI,Missaukee County,Missaukee,"437,331"
27035,Crow Wing County,MN,1157," 2,843,556 ",,,,,MI,Monroe County,Monroe,"5,708,370"
27037,Dakota County,MN,586," 26,077,137 ",,,,,MI,Montcalm County,Montcalm,"1,595,649"
27039,Dodge County,MN,440," 800,078 ",,,,,MI,Montmorency County,Montmorency,"241,287"
27041,Douglas County,MN,720," 2,098,662 ",,,,,MI,Muskegon County,Muskegon,"6,229,824"
27043,Faribault County,MN,722," 551,976 ",,,,,MI,Newaygo County,Newaygo,"1,393,394"
27045,Fillmore County,MN,862," 654,985 ",,,,,MI,Oakland County,Oakland,"112,082,079"
27047,Freeborn County,MN,723," 1,320,797 ",,,,,MI,Oceana County,Oceana,"619,532"
27049,Goodhue County,MN,780," 2,922,702 ",,,,,MI,Ogemaw County,Ogemaw,"549,797"
27051,Grant County,MN,575," 300,452 ",,,,,MI,Ontonagon County,Ontonagon,"134,539"
27053,Hennepin County,MN,606," 150,146,936 ",,,,,MI,Osceola County,Osceola,"755,510"
27055,Houston County,MN,569," 584,837 ",,,,,MI,Oscoda County,Oscoda,"210,770"
27057,Hubbard County,MN,999," 811,761 ",,,,,MI,Otsego County,Otsego,"1,049,710"
27059,Isanti County,MN,452," 1,112,013 ",,,,,MI,Ottawa County,Ottawa,"16,840,293"
27061,Itasca County,MN,2928," 2,095,373 ",,,,,MI,Presque Isle County,Presque Isle,"346,849"
27063,Jackson County,MN,720," 629,180 ",,,,,MI,Roscommon County,Roscommon,"617,884"
27065,Kanabec County,MN,533," 411,938 ",,,,,MI,Saginaw County,Saginaw,"8,854,522"
27067,Kandiyohi County,MN,862," 2,277,008 ",,,,,MI,St. Clair County,St. Clair,"5,721,083"
27069,Kittson County,MN,1104," 267,550 ",,,,,MI,St. Joseph County,St. Joseph,"2,166,807"
27071,Koochiching County,MN,3154," 477,144 ",,,,,MI,Sanilac County,Sanilac,"1,202,993"
27073,Lac qui Parle County,MN,778," 323,139 ",,,,,MI,Schoolcraft County,Schoolcraft,"253,121"
27075,Lake County,MN,2991," 440,382 ",,,,,MI,Shiawassee County,Shiawassee,"1,729,620"
27077,Lake of the Woods County,MN,1775," 192,322 ",,,,,MI,Tuscola County,Tuscola,"1,343,494"
27079,Le Sueur County,MN,474," 920,255 ",,,,,MI,Van Buren County,Van Buren,"2,680,416"
27081,Lincoln County,MN,548," 418,566 ",,,,,MI,Washtenaw County,Washtenaw,"26,780,892"
27083,Lyon County,MN,721," 1,546,265 ",,,,,MI,Wayne County,Wayne,"100,266,092"
27085,McLeod County,MN,506," 1,710,141 ",,,,,MI,Wexford County,Wexford,"1,346,697"
27087,Mahnomen County,MN,583," 188,632 ",,,,,, County,,
27089,Marshall County,MN,1813," 444,255 ",,,,,,Minnesota County,Minnesota,"379,111,541"
27091,Martin County,MN,730," 1,035,892 ",,,,,MN,Aitkin County,Aitkin,"501,559"
27093,Meeker County,MN,645," 1,144,076 ",,,,,MN,Anoka County,Anoka,"15,446,761"
27095,Mille Lacs County,MN,682," 817,976 ",,,,,MN,Becker County,Becker,"1,435,298"
27097,Morrison County,MN,1153," 1,088,423 ",,,,,MN,Beltrami County,Beltrami,"1,854,419"
27099,Mower County,MN,712," 1,978,794 ",,,,,MN,Benton County,Benton,"1,796,943"
27101,Murray County,MN,720," 453,837 ",,,,,MN,Big Stone County,Big Stone,"239,782"
27103,Nicollet County,MN,467," 1,573,290 ",,,,,MN,Blue Earth County,Blue Earth,"4,070,244"
27105,Nobles County,MN,722," 1,252,817 ",,,,,MN,Brown County,Brown,"1,414,890"
27107,Norman County,MN,877," 247,620 ",,,,,MN,Carlton County,Carlton,"1,385,328"
27109,Olmsted County,MN,655," 11,994,255 ",,,,,MN,Carver County,Carver,"5,740,656"
27111,Otter Tail County,MN,2225," 2,403,205 ",,,,,MN,Cass County,Cass,"1,067,253"
27113,Pennington County,MN,618," 2,003,829 ",,,,,MN,Chippewa County,Chippewa,"590,461"
27115,Pine County,MN,1435," 730,992 ",,,,,MN,Chisago County,Chisago,"1,644,266"
27117,Pipestone County,MN,466," 637,733 ",,,,,MN,Clay County,Clay,"2,149,577"
27119,Polk County,MN,1998," 1,382,369 ",,,,,MN,Clearwater County,Clearwater,"307,082"
27121,Pope County,MN,717," 566,281 ",,,,,MN,Cook County,Cook,"254,037"
27123,Ramsey County,MN,170," 43,178,777 ",,,,,MN,Cottonwood County,Cottonwood,"692,076"
27125,Red Lake County,MN,433," 187,489 ",,,,,MN,Crow Wing County,Crow Wing,"2,843,556"
27127,Redwood County,MN,881," 972,308 ",,,,,MN,Dakota County,Dakota,"26,077,137"
27129,Renville County,MN,987," 780,819 ",,,,,MN,Dodge County,Dodge,"800,078"
27131,Rice County,MN,516," 2,841,590 ",,,,,MN,Douglas County,Douglas,"2,098,662"
27133,Rock County,MN,483," 595,307 ",,,,,MN,Faribault County,Faribault,"551,976"
27135,Roseau County,MN,1678," 1,273,388 ",,,,,MN,Fillmore County,Fillmore,"654,985"
27137,St. Louis County,MN,6861," 10,243,518 ",,,,,MN,Freeborn County,Freeborn,"1,320,797"
27139,Scott County,MN,369," 7,110,489 ",,,,,MN,Goodhue County,Goodhue,"2,922,702"
27141,Sherburne County,MN,451," 3,528,375 ",,,,,MN,Grant County,Grant,"300,452"
27143,Sibley County,MN,600," 452,671 ",,,,,MN,Hennepin County,Hennepin,"150,146,936"
27145,Stearns County,MN,1390," 8,863,045 ",,,,,MN,Houston County,Houston,"584,837"
27147,Steele County,MN,432," 2,114,552 ",,,,,MN,Hubbard County,Hubbard,"811,761"
27149,Stevens County,MN,575," 634,462 ",,,,,MN,Isanti County,Isanti,"1,112,013"
27151,Swift County,MN,752," 576,188 ",,,,,MN,Itasca County,Itasca,"2,095,373"
27153,Todd County,MN,979," 780,062 ",,,,,MN,Jackson County,Jackson,"629,180"
27155,Traverse County,MN,586," 223,058 ",,,,,MN,Kanabec County,Kanabec,"411,938"
27157,Wabasha County,MN,550," 780,254 ",,,,,MN,Kandiyohi County,Kandiyohi,"2,277,008"
27159,Wadena County,MN,543," 495,880 ",,,,,MN,Kittson County,Kittson,"267,550"
27161,Waseca County,MN,433," 779,413 ",,,,,MN,Koochiching County,Koochiching,"477,144"
27163,Washington County,MN,423," 11,490,276 ",,,,,MN,Lac qui Parle County,Lac qui Parle,"323,139"
27165,Watonwan County,MN,440," 465,949 ",,,,,MN,Lake County,Lake,"440,382"
27167,Wilkin County,MN,752," 329,293 ",,,,,MN,Lake of the Woods County,Lake of the Woods,"192,322"
27169,Winona County,MN,642," 2,365,609 ",,,,,MN,Le Sueur County,Le Sueur,"920,255"
27171,Wright County,MN,714," 5,161,577 ",,,,,MN,Lincoln County,Lincoln,"418,566"
27173,Yellow Medicine County,MN,763," 515,955 ",,,,,MN,Lyon County,Lyon,"1,546,265"
28001,Adams County,MS,486," 906,785 ",,,,,MN,McLeod County,McLeod,"1,710,141"
28003,Alcorn County,MS,401," 1,287,599 ",,,,,MN,Mahnomen County,Mahnomen,"188,632"
28005,Amite County,MS,732," 246,035 ",,,,,MN,Marshall County,Marshall,"444,255"
28007,Attala County,MS,737," 568,007 ",,,,,MN,Martin County,Martin,"1,035,892"
28009,Benton County,MS,409," 302,851 ",,,,,MN,Meeker County,Meeker,"1,144,076"
28011,Bolivar County,MS,906," 932,015 ",,,,,MN,Mille Lacs County,Mille Lacs,"817,976"
28013,Calhoun County,MS,588," 277,152 ",,,,,MN,Morrison County,Morrison,"1,088,423"
28015,Carroll County,MS,635," 102,959 ",,,,,MN,Mower County,Mower,"1,978,794"
28017,Chickasaw County,MS,504," 439,523 ",,,,,MN,Murray County,Murray,"453,837"
28019,Choctaw County,MS,420," 728,729 ",,,,,MN,Nicollet County,Nicollet,"1,573,290"
