fips,year,TOT_POP,white,black,native,asian,pac_isl,two_plus_races,hispanic
48375,2021,116547,49819,11703,604,5697,71,1892,46761
48377,2021,6140,750,76,28,95,1,43,5147
48379,2021,12509,10445,321,139,114,2,232,1256
48381,2021,143854,97459,4847,703,2598,70,2371,35806
48383,2021,3253,740,92,11,11,0,39,2360
48385,2021,2826,1858,43,28,11,12,48,826
48387,2021,11555,8444,1796,144,44,6,213,908
48389,2021,14487,2496,705,50,212,4,102,10918
48391,2021,6756,2703,377,41,52,0,71,3512
48393,2021,797,678,0,10,2,0,14,93
48395,2021,16958,9456,3200,68,143,4,235,3852
48397,2021,116381,76395,9829,557,3762,95,2289,23454
48399,2021,9943,5906,215,70,90,0,94,3568
48401,2021,52743,32820,8931,247,301,30,817,9597
48403,2021,10039,8511,676,91,52,1,216,492
48405,2021,7922,5434,1686,35,28,0,109,630
48407,2021,27878,20147,2429,175,140,20,521,4446
48409,2021,69699,26003,1145,233,705,75,646,40892
48411,2021,5827,3644,215,36,47,0,85,1800
48413,2021,2429,998,35,6,10,0,33,1347
48415,2021,16824,8547,818,71,103,7,180,7098
48417,2021,3212,2682,38,15,18,2,50,407
48419,2021,23939,14449,4083,88,310,9,338,4662
48421,2021,2798,1413,35,11,15,0,26,1298
48423,2021,237186,138668,40877,788,3760,166,3822,49105
48425,2021,9469,7356,109,76,80,2,149,1697
48427,2021,66049,2152,124,24,122,5,43,63579
48429,2021,9173,6340,280,71,83,6,99,2294
48431,2021,1381,757,18,11,2,1,23,569
48433,2021,1217,895,41,9,15,1,20,236
48435,2021,3319,1107,22,4,8,0,14,2164
48437,2021,7008,3043,551,50,28,5,96,3235
48439,2021,2126477,928782,374803,7588,123775,4057,44671,642801
48441,2021,143326,88565,10623,598,2914,131,3254,37241
48443,2021,724,291,9,12,9,0,13,390
48445,2021,11754,4319,493,47,40,2,115,6738
48447,2021,1495,1238,15,14,8,0,18,202
48449,2021,31183,13294,2822,142,344,17,359,14205
48451,2021,119411,61063,4339,442,1491,137,1783,50156
48453,2021,1305154,631837,106479,3105,99798,971,27527,435437
48455,2021,13827,10628,1152,79,65,6,234,1663
48457,2021,20077,15608,2092,129,127,13,329,1779
48459,2021,41774,33206,3144,278,280,13,884,3969
48461,2021,3265,1260,93,40,18,0,38,1816
48463,2021,24729,6153,171,71,241,8,156,17929
48465,2021,47564,6678,679,96,308,49,286,39468
48467,2021,61275,49925,1766,380,284,81,889,7950
48469,2021,90964,38628,5144,240,1154,26,1080,44692
48471,2021,77977,43482,17827,250,825,56,963,14574
48473,2021,59781,25030,13342,190,1047,33,761,19378
48475,2021,11194,4040,471,76,58,2,158,6389
48477,2021,35891,22794,5764,90,547,13,386,6297
48479,2021,267945,9557,1027,117,1275,38,361,255570
48481,2021,41721,17792,5111,89,223,14,279,18213
48483,2021,4927,3397,134,30,36,0,76,1254
48485,2021,130069,82595,13647,1048,2610,120,3094,26955
48487,2021,12731,6969,938,118,454,8,260,3984
48489,2021,20316,1737,445,27,137,7,57,17906
48491,2021,643026,359562,44879,2124,57066,727,15569,163099
48493,2021,51257,28285,876,198,283,43,542,21030
48495,2021,7415,2383,155,47,52,1,62,4715
48497,2021,71714,53583,1084,521,424,38,1128,14936
48499,2021,45875,37340,2276,270,287,22,651,5029
48501,2021,7607,2106,92,35,44,1,70,5259
48503,2021,17977,13738,249,96,108,7,227,3552
48505,2021,13908,581,39,21,26,1,13,13227
48507,2021,9534,456,79,19,15,5,26,8934
49001,2021,7249,6050,21,63,66,21,105,923
49003,2021,59688,51607,246,396,447,116,1018,5858
49005,2021,137417,114302,1204,732,2966,632,2236,15345
49007,2021,20372,16736,119,195,146,33,326,2817
49009,2021,976,876,3,5,3,1,25,63
49011,2021,367285,302124,4589,1742,7470,3018,8860,39482
49013,2021,19790,16701,55,698,80,66,481,1709
49015,2021,9967,8971,34,95,48,11,127,681
49017,2021,5129,4522,24,109,49,15,84,326
49019,2021,9663,7779,77,365,211,12,174,1045
49021,2021,60519,51348,353,1087,534,212,1118,5867
49023,2021,12155,11032,47,100,56,35,188,697
49025,2021,7992,7161,57,130,63,6,156,419
49027,2021,13164,10922,44,147,188,20,193,1650
49029,2021,12657,11973,38,42,76,23,129,376
49031,2021,1487,1326,5,7,7,4,21,117
49033,2021,2597,2371,10,16,2,2,26,170
49035,2021,1186421,826094,21825,8088,51876,20809,29183,228546
49037,2021,14489,6446,54,6710,86,11,299,883
49039,2021,29106,25003,274,276,207,153,463,2730
49041,2021,21906,20010,81,243,64,49,290,1169
49043,2021,43093,36352,357,110,848,51,681,4694
49045,2021,76640,61804,601,605,570,660,1511,10889
49047,2021,36204,29402,167,2425,210,105,728,3167
49049,2021,684986,554413,4427,3148,12261,6457,17469,86811
49051,2021,36173,29941,201,93,388,76,445,5029
49053,2021,191226,159036,1210,1966,1857,1625,3848,21684
49055,2021,2558,2289,13,14,22,5,52,163
49057,2021,267066,201297,3551,1407,3850,838,5797,50326
50001,2021,37260,34329,461,87,664,13,708,998
50003,2021,37312,34768,472,85,468,16,550,953
50005,2021,30403,28631,232,133,285,4,496,622
50007,2021,168865,148076,4132,298,8047,47,3873,4392
50009,2021,5925,5602,42,32,45,0,105,99
50011,2021,50325,46861,392,468,470,11,1167,956
50013,2021,7421,6853,62,92,53,7,202,152
50015,2021,26126,24620,281,78,160,13,440,534
50017,2021,29541,28218,196,117,170,5,402,433
50019,2021,27546,26054,197,161,138,9,497,490
50021,2021,60591,57560,428,129,515,12,878,1069
50023,2021,59969,56263,565,158,557,18,1128,1280
50025,2021,46090,42630,685,108,559,14,903,1191
50027,2021,58196,54686,540,136,634,18,967,1215
51001,2021,33246,19844,9283,103,252,40,554,3170
51003,2021,113535,86604,10643,181,6447,58,2852,6750
51005,2021,14986,13654,685,41,59,12,270,265
51007,2021,13268,9807,2587,47,73,1,246,507
51009,2021,31273,23387,5837,262,159,13,766,849
51011,2021,16353,12624,2882,48,69,11,359,360
51013,2021,232965,140805,22488,439,25403,183,7363,36284
51015,2021,77563,69266,3586,171,518,22,1151,2849
51017,2021,4114,3768,151,8,19,0,67,101
51019,2021,80131,69809,5539,251,1032,21,1300,2179
51021,2021,6173,5749,250,12,33,1,63,65
51023,2021,33866,31239,1023,86,296,8,517,697
51025,2021,15940,6500,8570,43,165,3,226,433
51027,2021,19816,18666,679,25,97,3,150,196
51029,2021,16947,10450,5553,72,73,2,370,427
51031,2021,55492,43474,8316,182,604,21,1154,1741
51033,2021,31332,19784,8096,186,296,28,985,1957
51035,2021,29048,27105,268,56,77,5,287,1250
51036,2021,6594,2886,2855,418,45,8,226,156
51037,2021,11448,7796,3083,46,36,0,191,296
51041,2021,370688,218857,89721,823,13685,265,9572,37765
51043,2021,14881,12603,610,60,204,9,353,1042
51045,2021,4865,4670,25,16,25,0,53,76
51047,2021,53596,36748,7154,179,898,17,1621,6979
51049,2021,9681,6151,2878,42,48,0,237,325
51051,2021,13787,13408,81,24,28,0,102,144
51053,2021,27912,17385,8530,90,264,16,478,1149
51057,2021,10573,5744,3863,58,128,2,309,469
51059,2021,1139720,559365,114640,1530,233183,413,41022,189567
51061,2021,73815,57389,5347,198,1250,48,1913,7670
51063,2021,15566,14479,287,30,81,5,253,431
51065,2021,27723,21387,4135,82,239,28,714,1138
51067,2021,54938,47734,4245,142,291,17,822,1687
51069,2021,93717,75332,4226,207,1874,54,2079,9945
51071,2021,16562,15619,267,31,96,4,226,319
51073,2021,39069,33024,2958,164,320,22,970,1611
51075,2021,25488,19869,3727,71,486,13,433,889
51077,2021,15359,13535,926,43,33,2,217,603
51079,2021,20968,16837,1558,57,488,9,545,1474
51081,2021,11437,4033,6845,30,86,1,124,318
51083,2021,33738,20093,11995,112,213,3,492,830
51085,2021,111603,92436,10350,388,2305,73,2138,3913
51087,2021,333554,170328,100463,855,32376,182,8399,20951
51089,2021,50248,34599,11263,99,247,22,920,3098
51091,2021,2226,2138,20,4,22,0,9,33
51093,2021,39278,27300,8824,149,406,20,940,1639
51095,2021,79882,59248,10698,245,2180,86,2135,5290
51097,2021,6662,4433,1622,106,37,3,208,253
51099,2021,27489,19861,4275,149,452,27,912,1813
51101,2021,18171,14018,2670,244,243,2,439,555
51103,2021,10928,7357,3037,27,92,0,133,282
51105,2021,21983,20345,798,91,66,9,226,448
51107,2021,427592,226947,32241,710,92347,253,15710,59384
51109,2021,38848,30318,5693,169,278,21,972,1397
51111,2021,11926,6981,3828,50,59,8,284,716
51113,2021,13942,11800,1166,32,106,4,344,490
51115,2021,8546,7244,696,24,78,13,211,280
51117,2021,30248,18366,10073,98,236,15,520,940
51119,2021,10781,8416,1648,51,63,1,253,349
51121,2021,98473,82243,3995,195,6021,41,2367,3611
51125,2021,14790,12017,1567,57,129,6,298,716
51127,2021,23897,18507,3232,243,284,14,653,964
51131,2021,12085,6780,3827,43,122,6,200,1107
51133,2021,12029,8276,2942,25,69,6,198,513
51135,2021,15594,8491,5949,66,88,3,249,748
51137,2021,37188,28462,4712,136,438,21,1058,2361
51139,2021,23807,22204,523,56,112,9,318,585
51141,2021,17602,15754,926,70,63,2,189,598
51143,2021,59972,44401,12576,141,294,25,749,1786
51145,2021,31136,26774,2712,122,205,27,490,806
51147,2021,21932,13476,6859,61,276,22,431,807
51149,2021,42880,23258,13439,240,777,136,1133,3897
51153,2021,484472,193484,99086,877,47894,494,19532,123105
51155,2021,33759,30467,1692,75,224,5,612,684
51157,2021,7407,6540,285,22,89,5,163,303
51159,2021,9017,5390,2659,29,58,2,203,676
51161,2021,96589,81309,6192,189,3584,30,1792,3493
51163,2021,22641,20704,753,133,184,4,370,493
51165,2021,84394,73188,2030,128,886,28,1230,6904
51167,2021,25550,24595,239,56,73,5,204,378
51169,2021,21419,20601,184,49,40,1,202,342
51171,2021,44752,38556,1172,102,494,18,804,3606
51173,2021,29477,27529,718,46,153,4,334,693
51175,2021,18006,10998,6064,77,107,12,300,448
51177,2021,143676,92320,24790,359,4166,199,4887,16955
51179,2021,160877,90834,31785,573,6061,237,6503,24884
51181,2021,6530,3518,2619,24,26,3,144,196
51183,2021,10763,4221,5900,39,54,1,148,400
51185,2021,39925,37258,1338,68,324,7,485,445
51187,2021,40925,34581,1912,147,547,17,1104,2617
51191,2021,53635,51022,792,93,305,11,519,893
51193,2021,18731,12052,4593,98,162,22,537,1267
51195,2021,35647,32363,2159,59,168,2,419,477
51197,2021,28178,26336,774,59,172,4,420,413
51199,2021,70915,48665,9609,248,4376,145,2567,5305
51510,2021,154706,80643,33763,295,9743,115,4561,25586
51520,2021,17054,14931,1053,67,171,6,369,457
51530,2021,6601,5748,336,67,33,33,160,224
51540,2021,45672,30346,7917,78,3188,27,1391,2725
51550,2021,251269,139921,74085,842,9128,250,8616,18427
51570,2021,18273,12442,3216,84,634,20,476,1401
51580,2021,5717,4578,757,23,54,0,152,153
51590,2021,42215,16937,21818,99,513,27,659,2162
51595,2021,5667,1507,3626,12,47,6,94,375
51600,2021,24276,12879,1428,68,4697,21,753,4430
51610,2021,14493,10214,599,56,1438,9,564,1613
51620,2021,8217,3106,4576,32,76,3,183,241
51630,2021,28367,16225,6604,95,870,27,1244,3302
51640,2021,6660,4911,369,12,68,3,149,1148
51650,2021,137746,49997,69010,513,3447,181,5344,9254
51660,2021,51430,32873,4061,108,2236,77,1285,10790
51670,2021,23140,9818,10047,112,341,32,718,2072
51678,2021,7456,6119,616,18,211,5,193,294
51680,2021,79009,48984,21840,249,2182,42,1924,3788
51683,2021,42708,16090,5814,93,2734,49,1132,16796
51685,2021,17002,4904,2338,54,1931,25,439,7311
51690,2021,13517,5749,6245,26,127,3,331,1036
51700,2021,184587,75467,76557,633,5989,302,7144,18495
51710,2021,235089,101517,93737,993,8793,420,8145,21484
51720,2021,3666,3124,224,10,74,1,89,144
51730,2021,33429,5015,25404,113,314,32,763,1788
51735,2021,12574,11280,201,53,292,7,280,461
51740,2021,97840,35438,52554,409,1354,114,2930,5041
51750,2021,16499,13671,1513,39,358,5,413,500
51760,2021,226604,97492,100781,556,5120,101,4915,17639
51770,2021,98865,56430,28942,222,3194,64,3003,7010
51775,2021,25373,21192,2071,59,466,9,565,1011
51790,2021,25661,20508,2894,79,339,3,822,1016
51800,2021,96194,46200,40323,288,1974,86,2639,4684
51810,2021,457672,275440,87901,1337,33731,633,18105,40525
51820,2021,22550,16314,2795,77,392,9,719,2244
51830,2021,15590,10594,2369,53,857,17,517,1183
51840,2021,28136,18325,2979,54,657,7,792,5322
53001,2021,20621,6497,136,96,156,15,214,13507
53003,2021,22397,19894,170,332,237,103,610,1051
53005,2021,210025,142359,2993,1489,6639,419,5636,50490
53007,2021,79646,53420,395,544,862,133,1405,22887
53009,2021,78209,63519,802,3528,1520,125,2944,5771
53011,2021,511404,388230,11765,3620,26522,4649,20292,56326
53013,2021,4042,3336,36,53,59,93,120,345
53015,2021,111524,91733,1038,1609,1715,482,3887,11060
53017,2021,43696,27071,231,386,433,97,898,14580
53019,2021,7273,5259,61,1099,89,25,355,385
53021,2021,98268,38609,1965,502,2101,197,1693,53201
53023,2021,2346,2043,4,15,89,0,61,134
53025,2021,100297,52247,981,890,990,146,1771,43272
53027,2021,76841,60130,1017,3143,1075,252,2811,8413
53029,2021,87432,68162,2618,638,4233,381,3787,7613
53031,2021,33605,29528,380,579,636,86,1003,1393
53033,2021,2252305,1262877,153311,12944,464919,17664,108846,231744
53035,2021,274314,206970,7755,3629,14399,2450,15717,23394
53037,2021,45499,37855,459,435,894,97,1395,4364
53039,2021,23118,18996,122,459,210,37,525,2769
53041,2021,84398,69017,708,1166,927,186,2804,9590
53043,2021,11232,10089,75,205,70,15,335,443
53045,2021,67615,53133,956,1988,902,313,2673,7650
53047,2021,42634,27321,319,4340,353,59,1151,9091
53049,2021,23948,19515,205,482,463,30,796,2457
53051,2021,13886,12086,94,467,157,21,404,657
53053,2021,925708,591556,67220,10528,65163,15545,62495,113201
53055,2021,18557,16251,143,145,313,24,410,1271
53057,2021,130696,95357,1039,2118,2979,328,3426,25449
53059,2021,12170,10451,76,184,134,27,400,898
53061,2021,833540,548700,31401,8640,107450,5115,38472,93762
53063,2021,546040,453901,10591,7673,12875,3423,21389,36188
53065,2021,47426,40856,266,2394,359,82,1483,1986
53067,2021,297977,216871,10388,3837,18184,2846,15759,30092
53069,2021,4582,3960,25,64,73,14,170,276
53071,2021,62682,44059,1187,475,1092,204,1518,14147
53073,2021,228831,177489,2464,5609,10726,581,8470,23492
53075,2021,47873,37467,1105,348,3755,117,1841,3240
53077,2021,256035,104441,2226,9087,2942,208,4564,132567
54001,2021,15468,14683,187,113,45,4,259,177
54003,2021,126069,103666,9757,225,1500,30,4043,6848
54005,2021,21312,20736,168,35,32,1,189,151
54007,2021,12247,11761,99,62,36,3,149,137
54009,2021,22140,21045,330,38,107,5,343,272
54011,2021,93418,83861,4420,165,1184,12,2374,1402
54013,2021,6176,5968,27,25,12,2,64,78
54015,2021,7892,7634,34,31,7,4,102,80
54017,2021,7735,7286,206,36,41,2,107,57
54019,2021,39927,36763,1655,104,137,7,717,544
54021,2021,7377,5956,775,31,55,6,131,423
54023,2021,10983,10535,101,19,27,2,113,186
54025,2021,32608,30144,850,123,251,7,592,641
54027,2021,23302,22209,290,55,77,13,287,371
54029,2021,28656,26740,739,61,135,5,506,470
54031,2021,14160,12749,408,30,120,1,220,632
54033,2021,65158,61029,1219,117,445,10,1125,1213
54035,2021,27738,26776,174,74,93,7,287,327
54037,2021,58370,48000,3618,156,950,34,1662,3950
54039,2021,177952,155751,13314,246,1879,34,4598,2130
54041,2021,16892,16220,127,32,71,2,202,238
54043,2021,20126,19557,81,23,64,1,244,156
54045,2021,31909,30589,554,35,84,1,290,356
54047,2021,18363,16296,1432,40,32,4,213,346
54049,2021,56001,51859,1831,136,345,13,1006,811
54051,2021,30115,28961,259,78,146,5,350,316
54053,2021,25157,24185,282,52,89,15,325,209
54055,2021,59097,53137,3592,112,330,2,1175,749
54057,2021,26857,25060,779,54,174,2,496,292
54059,2021,23005,22027,415,24,71,0,262,206
54061,2021,106387,93517,3967,154,3724,42,2513,2470
54063,2021,12332,11785,114,41,25,3,202,162
54065,2021,17221,16241,186,62,88,4,289,351
54067,2021,24300,23464,165,88,87,4,275,217
54069,2021,41776,38350,1494,81,342,8,938,563
54071,2021,6142,5804,134,17,15,4,85,83
54073,2021,7601,7248,126,17,15,0,104,91
54075,2021,7841,7401,131,21,18,0,125,145
54077,2021,34358,32943,398,73,111,8,328,497
54079,2021,57260,54326,721,122,517,24,753,797
54081,2021,73771,64376,5812,168,635,32,1485,1263
54083,2021,27806,26482,475,84,139,0,333,293
54085,2021,8383,8107,49,14,22,0,108,83
54087,2021,13898,13387,40,40,55,3,195,178
54089,2021,11908,10921,504,42,36,1,194,210
54091,2021,16492,15823,187,50,82,1,199,150
54093,2021,6672,6476,27,13,22,1,65,68
54095,2021,8155,7883,32,24,65,1,87,63
54097,2021,23791,22725,260,60,108,0,291,347
54099,2021,38498,37253,253,122,117,6,428,319
54101,2021,8249,8007,31,10,15,1,112,73
54103,2021,14170,13716,69,20,49,0,151,165
54105,2021,5063,4883,31,13,16,0,78,42
54107,2021,83624,79352,993,159,487,16,1510,1107
54109,2021,21051,20418,141,33,39,1,240,179
55001,2021,20875,18675,605,204,156,5,262,968
55003,2021,16107,13140,88,1719,101,6,493,560
55005,2021,46719,43115,789,479,314,8,596,1418
55007,2021,16320,13747,85,1524,90,2,436,436
55009,2021,269591,213427,7952,6735,9369,135,5875,26098
55011,2021,13302,12633,75,45,57,0,138,354
55013,2021,16744,15126,128,688,79,8,357,358
55015,2021,52539,47251,441,238,1285,25,745,2554
55017,2021,66865,62005,1252,364,1005,24,906,1309
55019,2021,34746,31875,187,189,174,9,279,2033
55021,2021,58488,53423,1113,309,480,46,788,2329
55023,2021,16075,15045,357,56,104,7,179,327
55025,2021,563951,441533,30662,1556,36195,189,14691,39125
55027,2021,89313,79172,3072,467,558,48,860,5136
55029,2021,30369,28202,234,180,162,11,376,1204
55031,2021,44203,40219,612,790,458,22,1260,842
55033,2021,45547,41941,370,199,1418,19,585,1015
55035,2021,106452,94678,1253,522,4680,203,2001,3115
55037,2021,4593,4369,22,44,23,1,79,55
55039,2021,104362,91924,2415,465,1783,36,1489,6250
55041,2021,9258,7318,110,1241,31,13,277,268
55043,2021,52110,49218,794,109,474,14,421,1080
55045,2021,36988,34665,276,88,230,23,418,1288
55047,2021,19229,17551,161,78,134,7,206,1092
55049,2021,23756,22452,194,54,180,13,337,526
55051,2021,6178,5848,18,94,19,0,103,96
55053,2021,21121,18052,499,1280,101,22,359,808
55055,2021,84943,75324,850,292,793,21,1061,6602
55057,2021,26802,24403,688,336,154,6,321,894
55059,2021,168732,124967,11846,526,2968,86,4005,24334
55061,2021,20543,19264,108,101,111,9,239,711
55063,2021,120433,106967,1970,460,5849,44,2339,2804
55065,2021,16784,15678,76,52,81,0,142,755
55067,2021,19502,18108,226,265,106,0,316,481
55069,2021,28541,26921,243,166,180,13,389,629
55071,2021,81505,72517,1007,451,2357,39,1155,3979
55073,2021,137648,120627,1212,625,8716,41,2107,4320
55075,2021,41875,39640,274,264,213,10,494,980
55077,2021,15792,14679,106,117,109,4,167,610
55078,2021,4289,535,35,3192,72,0,110,345
55079,2021,928059,455498,245943,5000,46027,180,23296,152115
55081,2021,46193,41282,783,470,448,44,717,2449
55083,2021,39356,37071,154,570,187,5,524,845
55085,2021,38259,36181,245,404,202,9,540,678
55087,2021,191545,165376,2961,3012,7371,113,3345,9367
55089,2021,92497,83456,1769,211,2464,31,1346,3220
55091,2021,7364,7013,32,24,43,1,61,190
55093,2021,42587,39677,336,204,543,16,711,1100
55095,2021,45431,43059,190,433,274,11,536,928
55097,2021,70468,63639,625,238,2292,24,980,2670
55099,2021,14050,13138,74,110,92,134,177,325
55101,2021,196896,137603,22242,664,2516,78,4749,29044
55103,2021,17212,16175,137,74,152,7,186,481
55105,2021,164381,133692,8212,427,2054,65,3945,15986
55107,2021,14123,13339,132,95,60,4,176,317
55109,2021,95044,88620,758,331,1110,32,1579,2614
55111,2021,65697,59038,781,735,464,23,763,3893
55113,2021,18295,14148,99,2951,71,1,498,527
55115,2021,40859,35009,222,3213,227,24,826,1338
55117,2021,117747,96977,2723,460,7086,49,2026,8426
55119,2021,19923,19011,83,77,99,7,168,478
55121,2021,30724,27072,124,85,181,6,274,2982
55123,2021,30915,29674,137,86,147,11,326,534
55125,2021,23520,20055,87,2260,129,1,353,635
55127,2021,106799,90733,1105,241,1109,32,1212,12367
55129,2021,16752,15737,39,258,109,5,257,347
55131,2021,137175,125807,2121,396,2212,44,1750,4845
55133,2021,408756,355497,7657,937,16574,168,6350,21573
55135,2021,51570,48347,254,312,255,6,572,1824
55137,2021,24828,22070,538,140,132,16,291,1641
55139,2021,171623,149226,4602,1017,5582,75,3120,8001
55141,2021,74070,67792,693,521,1490,12,873,2689
56001,2021,37608,30898,487,297,1261,39,804,3822
56003,2021,11632,10090,87,111,61,4,161,1118
56005,2021,46401,40316,245,536,293,27,888,4096
56007,2021,14649,11146,161,191,118,13,240,2780
56009,2021,13672,12064,67,108,77,7,197,1152
56011,2021,7315,6862,63,77,21,2,88,202
56013,2021,39336,27185,212,7564,205,13,1070,3087
56015,2021,12537,10615,132,117,97,8,149,1419
56017,2021,4597,4139,38,81,26,3,88,222
56019,2021,8623,7818,61,102,67,3,134,438
56021,2021,100863,78519,2168,622,1215,101,2600,15638
56023,2021,20153,18480,121,143,100,12,276,1021
56025,2021,79555,68252,837,794,648,40,1572,7412
56027,2021,2438,2218,17,33,12,0,53,105
56029,2021,30108,27337,192,178,219,16,420,1746
56031,2021,8699,7633,51,65,57,8,128,757
56033,2021,31646,28822,204,335,248,14,453,1570
56035,2021,8697,7678,71,85,67,10,151,635
56037,2021,41614,32910,443,341,382,42,718,6778
56039,2021,23575,19053,171,96,355,14,310,3576
56041,2021,20635,17893,107,123,101,21,288,2102
56043,2021,7705,6334,34,49,62,0,127,1099
56045,2021,6745,6058,47,98,95,0,135,312
